content_id,date,platform,topic,format,hook,caption_style,video_length_sec,impressions,followers_before,likes,comments,shares,saves,retention_rate,followers_gained,engagement_rate_pct,save_to_share_ratio,viral_coefficient,viral_score,viral_label
C04306,2026-07-07,YouTube,Dating,Short,Visual,Story,19,48922,45879,4515,589,1015,905,0.628,127,14.358,0.892,16.3444,0.07949187686521403,Viral
C02575,2026-07-07,YouTube,Social Anxiety,Short,Text,List,17,17868,109539,1285,117,185,58,0.558,66,9.206,0.314,8.3333,0.06241517797179316,Non-Viral
C03226,2026-07-07,YouTube,Friendship,Short,Text,List,15,10002,232352,316,25,29,19,0.556,8,3.889,0.655,3.2044,0.057849550089982014,Non-Viral
C04974,2026-07-07,Instagram,Family Pressure,Long,Text,Question,34,1795,16550,125,13,8,9,0.491,5,8.635,1.125,6.9081,0.05369610027855154,Non-Viral
C02447,2026-07-07,Instagram,Career Stress,Short,Visual,Story,33,64561,25642,4654,520,256,326,0.597,137,8.916,1.273,7.012,0.06420736512755379,Non-Viral
C01825,2026-07-07,Instagram,Career Stress,Long,Visual,Question,20,75891,241071,6634,243,1179,708,0.509,153,11.548,0.601,11.3775,0.06116999248922797,Non-Viral
C00645,2026-07-07,YouTube,College Life,Short,Text,List,27,95244,83653,6164,462,852,793,0.504,226,8.684,0.931,8.3123,0.05765085044727227,Non-Viral
C01058,2026-07-07,YouTube,College Life,Short,Text,Story,46,60609,169496,1724,163,179,185,0.405,31,3.714,1.034,3.3221,0.04314812156610405,Non-Viral
C00173,2026-07-07,Instagram,Social Anxiety,Long,Visual,Confession,41,135254,138452,15225,1000,1530,1581,0.45,317,14.296,1.033,12.4688,0.05470618244192409,Non-Viral
C00864,2026-07-07,Instagram,Self-Doubt,Short,Text,Advice,30,29200,136845,1836,74,172,160,0.492,51,7.678,0.93,6.387,0.05387465753424658,Non-Viral
C03157,2026-07-07,YouTube,Burnout,Short,Text,List,28,98773,173762,7918,674,1128,794,0.427,325,10.645,0.704,10.0655,0.05127420550150345,Non-Viral
C03847,2026-07-07,YouTube,Friendship,Long,Text,Confession,34,28022,134478,1433,62,168,42,0.424,59,6.085,0.25,4.9872,0.04587940903575762,Non-Viral
C03627,2026-07-07,Instagram,College Life,Long,Visual,Question,33,119279,140119,2515,165,214,140,0.466,61,2.544,0.654,2.0347,0.04796696317038205,Non-Viral
C02922,2026-07-07,Instagram,Dating,Long,Text,Question,34,74279,29103,4372,443,313,659,0.455,234,7.791,2.105,6.8761,0.05095241589143635,Non-Viral
C03432,2026-07-07,Instagram,Burnout,Short,Text,List,45,175795,176847,13560,759,2013,1254,0.468,221,10.004,0.623,9.3663,0.05474049887653233,Non-Viral
C03387,2026-07-08,Instagram,Burnout,Short,Text,Story,48,100375,120323,5277,319,658,346,0.478,397,6.575,0.526,5.7614,0.05226077210460772,Non-Viral
C01611,2026-07-08,Instagram,Family Pressure,Short,Visual,Confession,34,138279,243517,10832,915,501,443,0.568,650,9.178,0.884,6.6369,0.06038405831688108,Non-Viral
C03544,2026-07-08,YouTube,Family Pressure,Short,Visual,Story,49,66222,31834,5008,671,553,577,0.579,230,10.282,1.043,9.5489,0.06579163722025913,Non-Viral
C01914,2026-07-08,Instagram,College Life,Short,Text,Question,27,80412,44787,4129,302,239,444,0.459,303,6.36,1.858,5.1267,0.04945730487986868,Non-Viral
C03224,2026-07-08,YouTube,Career Stress,Short,Text,Question,23,52224,74526,5308,300,582,312,0.605,235,12.45,0.536,10.4818,0.06816888786764706,Viral
C03223,2026-07-08,Instagram,Social Anxiety,Short,Visual,Story,19,41124,200446,2927,444,239,153,0.587,170,9.15,0.64,7.6658,0.06405088999124599,Non-Viral
C01469,2026-07-08,Instagram,College Life,Long,Visual,Confession,46,124227,19379,8007,717,1307,651,0.595,399,8.599,0.498,8.2929,0.06667235383612258,Viral
C00836,2026-07-08,Instagram,Social Anxiety,Short,Text,Advice,45,13772,85926,996,105,113,214,0.579,73,10.369,1.894,10.3289,0.06739753122277084,Viral
C01242,2026-07-08,Instagram,Friendship,Short,Text,Story,32,92110,132356,6640,469,379,949,0.551,417,9.16,2.504,7.6631,0.060806220822929115,Non-Viral
C03866,2026-07-08,Instagram,Self-Doubt,Short,Visual,Confession,71,87807,103064,6850,372,637,760,0.54,243,9.816,1.193,8.4435,0.06049663466466228,Non-Viral
C01339,2026-07-08,YouTube,Dating,Short,Visual,List,18,80284,108364,6085,416,668,333,0.585,128,9.344,0.499,7.8926,0.06426578147576105,Non-Viral
C00402,2026-07-08,YouTube,Dating,Short,Visual,Story,35,152667,104482,5869,592,823,688,0.522,182,5.222,0.836,5.0224,0.056559488298060484,Non-Viral
C00002,2026-07-08,YouTube,Self-Doubt,Long,Visual,Confession,24,131498,46379,7246,402,687,1300,0.482,366,7.327,1.892,6.7583,0.05397537300947543,Non-Viral
C04915,2026-07-08,YouTube,Dating,Short,Visual,Advice,23,117723,169912,10016,1146,510,1027,0.583,612,10.787,2.014,8.7587,0.06432685966208812,Non-Viral
C02212,2026-07-08,Instagram,Friendship,Short,Text,Question,14,121789,183442,4466,226,368,490,0.49,367,4.557,1.332,3.823,0.05184508453144373,Non-Viral
C01278,2026-07-08,Instagram,Family Pressure,Short,Text,Question,31,68264,185453,3522,418,489,208,0.497,196,6.793,0.425,6.2566,0.05475610570725419,Non-Viral
C02662,2026-07-08,YouTube,Social Anxiety,Short,Visual,Confession,55,7174,74099,1074,86,93,60,0.497,50,18.302,0.645,14.8453,0.05984078617228882,Non-Viral
C00734,2026-07-08,Instagram,Social Anxiety,Long,Text,Question,41,162351,245267,15040,1623,2080,993,0.36,207,12.156,0.477,11.1983,0.04509972836631742,Non-Viral
C02320,2026-07-08,Instagram,Friendship,Long,Text,Story,63,153809,155308,5845,929,689,1097,0.411,273,5.565,1.592,5.5764,0.046161472345571455,Non-Viral
C04276,2026-07-08,Instagram,Family Pressure,Long,Visual,Question,49,24284,195698,1013,75,56,53,0.474,31,4.929,0.946,3.6773,0.04955574040520507,Non-Viral
C00050,2026-07-09,Instagram,Dating,Long,Text,Advice,26,63294,219444,5403,430,427,302,0.435,132,10.367,0.707,8.2654,0.04898630201914874,Non-Viral
C00602,2026-07-09,Instagram,Dating,Long,Visual,Advice,22,62486,218270,1586,222,380,317,0.318,137,4.009,0.834,4.641,0.03659147329001697,Non-Viral
C01313,2026-07-09,Instagram,Career Stress,Short,Text,Advice,25,44011,175487,1438,244,221,308,0.467,122,5.024,1.394,5.3714,0.05189074776760356,Non-Viral
C00598,2026-07-09,Instagram,Friendship,Short,Visual,Advice,45,160834,226008,14374,614,1573,1436,0.438,636,11.19,0.913,9.761,0.05145229988683985,Non-Viral
C00112,2026-07-09,YouTube,College Life,Short,Visual,Question,21,58311,135363,1220,170,208,184,0.646,83,3.056,0.885,3.1846,0.06758914441529043,Viral
C03565,2026-07-09,Instagram,Friendship,Short,Text,Confession,39,122765,9831,11733,915,703,371,0.501,423,11.177,0.528,8.219,0.05470147436158515,Non-Viral
C00107,2026-07-09,Instagram,Burnout,Short,Visual,Confession,28,40335,11865,2398,105,409,483,0.613,144,8.417,1.181,8.8,0.0698459278542209,Viral
C03480,2026-07-09,YouTube,College Life,Long,Visual,Advice,43,147243,215288,7501,929,1051,832,0.527,216,7.004,0.792,6.765,0.05855358896518001,Non-Viral
C03350,2026-07-09,YouTube,College Life,Long,Visual,Story,28,150765,159445,9498,1004,1028,565,0.528,294,8.022,0.55,6.9439,0.05799152323151926,Non-Viral
C02603,2026-07-09,Instagram,College Life,Long,Visual,Story,22,113022,84961,8068,1062,555,1568,0.417,197,9.956,2.825,9.2265,0.049481228433402344,Non-Viral
C02449,2026-07-09,YouTube,Burnout,Long,Visual,Question,32,84301,50632,6351,393,1483,1284,0.341,386,11.282,0.866,12.7899,0.04728489697631108,Non-Viral
C00210,2026-07-09,Instagram,College Life,Short,Text,Confession,54,82839,241220,7161,413,311,816,0.57,194,10.504,2.624,8.1664,0.062392387643501246,Non-Viral
C03429,2026-07-09,YouTube,Social Anxiety,Short,Visual,Advice,39,79184,88684,6600,577,704,931,0.516,273,11.129,1.322,10.2792,0.06022105981006265,Non-Viral
C01731,2026-07-09,YouTube,College Life,Long,Visual,Confession,17,5823,166700,203,25,11,15,0.548,9,4.362,1.364,3.469,0.05706687274600722,Non-Viral
C00025,2026-07-09,YouTube,Career Stress,Short,Text,Confession,33,113104,23505,4590,287,872,678,0.471,378,5.682,0.778,5.9215,0.052748341349554397,Non-Viral
C01498,2026-07-09,Instagram,Friendship,Long,Text,Confession,56,161869,216832,7711,862,868,628,0.341,491,6.22,0.724,5.5653,0.03847576064595445,Non-Viral
C02096,2026-07-09,YouTube,Self-Doubt,Short,Text,List,24,78447,63603,2617,271,365,194,0.503,118,4.394,0.532,4.0766,0.05365385674404376,Non-Viral
C02858,2026-07-09,Instagram,Friendship,Short,Text,Advice,35,178085,147037,11816,1132,1932,861,0.593,186,8.839,0.446,8.4926,0.06658584664626442,Viral
C00766,2026-07-09,Instagram,Career Stress,Short,Visual,Question,35,162248,207525,17673,1792,2396,1971,0.649,383,14.689,0.823,13.9629,0.076846526305409,Viral
C00806,2026-07-09,Instagram,College Life,Short,Text,Question,42,86028,70076,4432,215,283,234,0.471,159,6.003,0.827,4.4817,0.04977122332263914,Non-Viral
C00815,2026-07-09,Instagram,College Life,Short,Visual,Story,27,117056,204494,5017,661,636,1013,0.473,170,6.259,1.593,6.3508,0.053188207353745215,Non-Viral
C02988,2026-07-09,Instagram,Career Stress,Short,Visual,Advice,17,159654,154981,12966,824,973,1591,0.581,502,10.243,1.635,8.6562,0.06460625728137097,Non-Viral
C01441,2026-07-09,Instagram,College Life,Short,Visual,List,32,67509,238806,3671,385,508,357,0.552,191,7.289,0.703,6.8895,0.061028111807314586,Non-Viral
C03001,2026-07-09,Instagram,Burnout,Short,Visual,Question,47,93982,168741,9975,318,1470,1175,0.573,395,13.766,0.799,13.0073,0.06859684407652529,Viral
C04362,2026-07-10,YouTube,Self-Doubt,Short,Text,Advice,54,176647,222110,11110,1073,584,1018,0.56,550,7.804,1.743,6.2002,0.06012772365225563,Non-Viral
C04072,2026-07-10,Instagram,Career Stress,Long,Text,List,17,146522,61704,5012,495,713,452,0.434,198,4.554,0.634,4.2939,0.047021981681931724,Non-Viral
C00725,2026-07-10,Instagram,Burnout,Long,Text,List,37,84878,50776,4106,526,429,932,0.421,302,7.061,2.172,7.0607,0.04859815028629327,Non-Viral
C01726,2026-07-10,YouTube,Friendship,Short,Visual,Question,25,77410,100612,5504,596,826,982,0.477,327,10.216,1.189,10.4483,0.057462304611807256,Non-Viral
C00476,2026-07-10,YouTube,Friendship,Short,Visual,Advice,55,92569,45593,9020,517,1286,1138,0.531,472,12.921,0.885,12.3362,0.06387736607287538,Non-Viral
C01212,2026-07-10,YouTube,Social Anxiety,Long,Visual,Confession,22,74282,88955,4317,166,183,605,0.346,244,7.096,3.306,5.609,0.0384872135914488,Non-Viral
C01416,2026-07-10,Instagram,Career Stress,Long,Text,Question,49,120858,52501,4336,359,491,433,0.311,244,4.649,0.882,4.1747,0.03444855781164673,Non-Viral
C00160,2026-07-10,Instagram,Career Stress,Long,Visual,Question,23,154121,135730,14610,1119,1588,2003,0.436,431,12.536,1.261,11.5192,0.053224580686603386,Non-Viral
C04225,2026-07-10,Instagram,College Life,Short,Visual,Question,39,48277,98503,2705,274,421,368,0.566,174,7.805,0.874,7.7936,0.06366236924415353,Non-Viral
C03326,2026-07-10,Instagram,Burnout,Short,Text,List,24,156900,249347,12515,1009,1012,375,0.628,434,9.504,0.371,7.3658,0.06738413001912047,Viral
C04953,2026-07-10,Instagram,Self-Doubt,Short,Visual,Advice,56,105802,185539,6067,209,280,302,0.549,279,6.482,1.079,4.5283,0.057243528477722544,Non-Viral
C00955,2026-07-10,YouTube,Self-Doubt,Long,Visual,Question,33,3219,48790,184,28,43,21,0.475,7,8.574,0.488,9.475,0.05677306616961789,Non-Viral
C03967,2026-07-10,Instagram,Social Anxiety,Short,Text,List,27,140923,169277,8872,877,607,640,0.484,303,7.803,1.054,6.2818,0.05263422720208908,Non-Viral
C00918,2026-07-10,YouTube,Social Anxiety,Short,Visual,Confession,35,62189,27538,2848,250,301,220,0.642,131,5.819,0.731,5.0523,0.06804231938124106,Viral
C03074,2026-07-10,YouTube,College Life,Short,Visual,Story,59,160257,88225,9473,722,1774,1505,0.547,348,8.408,0.848,8.8305,0.06317451281379285,Non-Viral
C00690,2026-07-10,Instagram,Social Anxiety,Long,Text,Advice,28,159263,44215,11828,1224,1900,754,0.422,373,9.862,0.397,9.392,0.05014158090705312,Non-Viral
C00613,2026-07-10,YouTube,Self-Doubt,Long,Visual,Question,20,114886,59373,3210,283,340,558,0.535,97,3.822,1.641,3.6258,0.05665834827568199,Non-Viral
C00278,2026-07-10,Instagram,Self-Doubt,Short,Text,List,28,133564,9582,11060,350,876,338,0.675,177,9.452,0.386,7.0071,0.07160365068431614,Viral
C04125,2026-07-11,Instagram,Self-Doubt,Short,Visual,Confession,48,76722,62600,5622,722,422,994,0.555,157,10.114,2.355,9.3168,0.06327351998123094,Non-Viral
C00213,2026-07-11,Instagram,Burnout,Short,Text,Advice,18,88186,152938,1683,269,361,323,0.52,140,2.989,0.895,3.3724,0.055398498627900125,Non-Viral
C03422,2026-07-11,Instagram,College Life,Long,Visual,Confession,29,91128,39556,7824,667,1101,298,0.5,196,10.853,0.271,9.6694,0.057515801948907035,Non-Viral
C04613,2026-07-11,YouTube,Self-Doubt,Short,Visual,List,9,97097,31344,10805,572,1370,885,0.508,252,14.04,0.646,12.5035,0.06076735223539348,Non-Viral
C03915,2026-07-11,Instagram,Social Anxiety,Long,Text,List,56,1719,241696,78,6,6,11,0.381,7,5.876,1.833,5.1193,0.04211396160558464,Non-Viral
C03382,2026-07-11,Instagram,Friendship,Short,Visual,Question,27,159853,110895,4803,405,1177,944,0.444,130,4.585,0.802,5.2723,0.049865020988032756,Non-Viral
C02648,2026-07-11,Instagram,Burnout,Short,Visual,Question,38,98005,117828,3704,357,444,219,0.476,207,4.82,0.493,4.2421,0.0508554461507066,Non-Viral
C00990,2026-07-11,Instagram,Social Anxiety,Long,Visual,Story,44,26897,88710,1247,165,209,74,0.561,52,6.302,0.354,6.1196,0.061342220321969,Non-Viral
C03055,2026-07-11,YouTube,Social Anxiety,Short,Visual,List,45,151004,113807,20445,801,2641,1488,0.666,778,16.804,0.563,14.7831,0.0782222086832137,Viral
C04084,2026-07-11,Instagram,College Life,Short,Visual,Story,54,40534,48310,3219,108,513,204,0.541,55,9.977,0.398,9.1738,0.06170472689593922,Non-Viral
C00016,2026-07-11,YouTube,Family Pressure,Short,Text,List,51,30955,46341,1721,229,442,217,0.475,71,8.428,0.491,9.5752,0.057138184461314814,Non-Viral
C00249,2026-07-11,Instagram,College Life,Short,Text,Advice,26,154878,198413,7542,774,1343,1442,0.514,233,7.168,1.074,7.648,0.058844892108627436,Non-Viral
C02009,2026-07-11,YouTube,Friendship,Long,Text,Confession,48,67145,179508,2491,178,227,193,0.48,148,4.6,0.85,3.8417,0.05078129421401445,Non-Viral
C01430,2026-07-11,YouTube,Dating,Long,Visual,Confession,22,99006,7473,5303,617,874,401,0.524,199,7.267,0.459,7.0713,0.058522356220835105,Non-Viral
C02284,2026-07-11,Instagram,College Life,Short,Visual,Advice,57,80461,113791,2420,163,240,207,0.72,58,3.766,0.862,3.2171,0.07441794161146394,Viral
C03323,2026-07-11,YouTube,Family Pressure,Long,Text,Question,25,152189,207731,6497,1053,1362,1112,0.434,244,6.587,0.816,7.3185,0.0506570947966016,Non-Viral
C00106,2026-07-11,Instagram,Career Stress,Short,Text,Advice,48,67657,79881,2328,100,187,210,0.611,139,4.175,1.123,3.3921,0.06349664779697592,Non-Viral
C00639,2026-07-12,YouTube,Burnout,Short,Visual,Story,34,66891,112955,4411,492,388,400,0.634,295,8.508,1.031,7.3366,0.06890746737229224,Viral
C00559,2026-07-12,Instagram,Self-Doubt,Long,Visual,Question,42,41545,16017,3073,186,168,163,0.601,45,8.641,0.97,6.3678,0.06376831146949091,Non-Viral
C02725,2026-07-12,Instagram,College Life,Short,Visual,Story,53,5111,201006,230,29,34,24,0.664,11,6.202,0.706,6.036,0.07165337507337116,Viral
C04908,2026-07-12,Instagram,Friendship,Short,Visual,List,35,128215,82356,12024,679,891,1485,0.538,256,11.761,1.667,9.8846,0.0611961704948719,Non-Viral
C04099,2026-07-12,Instagram,Self-Doubt,Long,Visual,Question,25,77083,240315,3175,351,381,340,0.481,139,5.51,0.892,5.1075,0.05233050478056122,Non-Viral
C02236,2026-07-12,YouTube,Burnout,Long,Visual,Story,27,68614,153822,5596,254,927,931,0.393,315,11.234,1.004,11.4,0.050005541143206926,Non-Viral
C02809,2026-07-12,Instagram,Career Stress,Long,Visual,Advice,51,42094,189811,1932,59,117,68,0.452,46,5.169,0.581,3.662,0.0471456454601606,Non-Viral
C00261,2026-07-12,YouTube,Friendship,Long,Visual,List,27,34095,76965,1939,187,278,368,0.474,63,8.13,1.324,8.271,0.05512987241531016,Non-Viral
C02801,2026-07-12,Instagram,Social Anxiety,Long,Visual,Confession,11,115472,169232,2814,555,632,545,0.425,127,3.937,0.862,4.5253,0.04709981640570875,Non-Viral
C03154,2026-07-12,Instagram,Family Pressure,Short,Visual,List,35,82024,18660,3121,493,445,526,0.693,270,5.59,1.182,5.7142,0.07456675119477227,Viral
C04516,2026-07-12,YouTube,Self-Doubt,Short,Visual,Story,39,116289,157655,3700,654,916,672,0.495,334,5.11,0.734,5.9533,0.05562181719681139,Non-Viral
C01986,2026-07-12,Instagram,Friendship,Short,Visual,Question,55,4396,168164,197,25,46,36,0.676,12,6.915,0.783,7.8708,0.0756186533212011,Viral
C02671,2026-07-12,YouTube,Career Stress,Short,Text,Question,26,163991,11454,8281,698,1038,1763,0.595,191,7.183,1.698,7.2123,0.06621195370477648,Non-Viral
C03130,2026-07-12,Instagram,Dating,Short,Visual,Confession,44,55768,10632,2393,232,306,103,0.651,82,5.44,0.337,4.785,0.0687472529048917,Viral
C04804,2026-07-12,Instagram,Dating,Short,Text,List,33,85784,13778,3702,296,405,515,0.579,165,5.733,1.272,5.2924,0.062343136249184,Non-Viral
C01461,2026-07-12,Instagram,Dating,Short,Visual,Confession,73,58445,16835,5000,428,215,761,0.525,314,10.957,3.54,9.0838,0.059160107793652154,Non-Viral
C01254,2026-07-12,YouTube,Friendship,Short,Visual,Question,34,76182,230170,4235,225,620,350,0.585,211,7.128,0.565,6.5829,0.06398357879814129,Non-Viral
C01414,2026-07-12,Instagram,Friendship,Short,Text,Confession,20,65849,232076,4494,346,231,465,0.491,98,8.407,2.013,6.6652,0.053585261735182015,Non-Viral
C02899,2026-07-13,YouTube,Friendship,Long,Text,List,45,75685,225444,2953,230,369,184,0.414,94,4.936,0.499,4.3556,0.04477913721345048,Non-Viral
C03396,2026-07-13,YouTube,Dating,Long,Text,Story,28,67646,55615,2241,223,156,146,0.419,101,4.089,0.936,3.2744,0.04407972976968335,Non-Viral
C00071,2026-07-13,Instagram,Burnout,Short,Visual,Confession,59,174315,187775,10370,459,626,700,0.443,507,6.973,1.118,5.25,0.047515730143705366,Non-Viral
C03393,2026-07-13,Instagram,Friendship,Long,Visual,Question,40,103090,212001,7876,1113,550,640,0.472,197,9.874,1.164,8.2816,0.0530827238335435,Non-Viral
C00745,2026-07-13,Instagram,College Life,Long,Visual,Question,30,80982,57471,3707,144,429,243,0.489,263,5.585,0.566,4.7449,0.052450789064236496,Non-Viral
C02702,2026-07-13,Instagram,Friendship,Long,Text,Question,31,14700,185333,490,34,92,69,0.412,25,4.66,0.75,4.8299,0.045771428571428574,Non-Viral
C03385,2026-07-13,Instagram,College Life,Short,Text,Question,37,63758,145392,4522,453,671,548,0.458,276,9.715,0.817,9.4882,0.05418012484707802,Non-Viral
C03483,2026-07-13,YouTube,College Life,Short,Visual,Question,56,4126,6861,400,30,62,34,0.617,15,12.748,0.548,12.094,0.07202476975278721,Viral
C00692,2026-07-13,Instagram,Career Stress,Short,Visual,Advice,41,90435,22510,9097,336,1286,609,0.546,540,12.526,0.474,11.1998,0.0635766130369879,Non-Viral
C01684,2026-07-13,Instagram,Self-Doubt,Long,Text,Question,26,157697,101327,10880,879,722,964,0.471,419,8.526,1.335,6.8819,0.05183027387965529,Non-Viral
C03564,2026-07-13,Instagram,College Life,Short,Visual,List,42,120197,26933,5840,336,839,421,0.559,108,6.187,0.502,5.6432,0.060511179979533605,Non-Viral
C01980,2026-07-13,YouTube,Burnout,Long,Text,Question,33,11787,71393,454,60,64,49,0.554,7,5.319,0.766,5.1497,0.059854059557139225,Non-Viral
C01133,2026-07-13,Instagram,Social Anxiety,Short,Visual,Advice,24,60735,184189,8291,233,493,252,0.467,238,15.261,0.511,10.666,0.0521729562855026,Non-Viral
C01736,2026-07-13,Instagram,Family Pressure,Long,Text,Question,40,5202,153760,162,19,19,7,0.437,8,3.979,0.368,3.4698,0.04629515570934256,Non-Viral
C00484,2026-07-13,Instagram,Friendship,Short,Visual,Question,36,114624,130211,5171,467,888,818,0.71,380,6.407,0.921,6.6182,0.07723822236180904,Viral
C02005,2026-07-13,Instagram,Family Pressure,Short,Visual,Advice,22,48623,133849,4642,271,645,517,0.513,192,12.494,0.802,11.7156,0.06129526972831788,Non-Viral
C01617,2026-07-13,Instagram,Burnout,Short,Text,Story,29,102974,102227,7664,394,968,557,0.651,534,9.306,0.575,8.1972,0.07152686503389205,Viral
C02832,2026-07-13,YouTube,Career Stress,Short,Visual,List,26,23223,136930,1328,57,298,236,0.753,66,8.263,0.792,9.1095,0.08449131895103992,Viral
C02547,2026-07-13,Instagram,Friendship,Long,Visual,Story,37,36343,27250,3093,190,389,427,0.433,78,11.279,1.098,10.6004,0.05242555375175413,Non-Viral
C00105,2026-07-13,Instagram,Burnout,Short,Visual,Story,24,20959,36942,1952,201,197,166,0.575,36,12.004,0.843,10.4991,0.06554427692160886,Non-Viral
C03296,2026-07-13,Instagram,Friendship,Short,Text,Question,20,61850,68835,4382,252,651,439,0.462,254,9.255,0.674,8.7308,0.05367696038803558,Non-Viral
C04712,2026-07-13,YouTube,Social Anxiety,Short,Visual,Story,31,19243,189739,3180,335,143,120,0.605,118,19.633,0.839,14.3507,0.06832622252247571,Viral
C02206,2026-07-13,Instagram,Career Stress,Short,Text,Question,40,89692,176289,5605,572,436,506,0.525,203,7.937,1.161,6.6678,0.057336551754894535,Non-Viral
