comment_id,content_id,comment_text,created_at,nlp_label
CM013946,C00789,Not sure this applies to everyone.,2026-07-03 10:00:00,Neutral
CM013947,C00300,This made me feel understood.,2026-07-24 21:00:00,Relatable
CM013948,C02303,Interesting perspective.,2026-06-27 23:00:00,Neutral
CM013949,C00275,This advice did not help me.,2026-03-13 20:00:00,Neutral
CM013950,C04558,I thought I was the only one dealing with this.,2026-04-29 18:00:00,Relatable
CM013951,C01930,I found this confusing.,2026-03-18 19:00:00,Neutral
CM013952,C00858,This topic is worth discussing.,2026-04-25 06:00:00,Neutral
CM013953,C00517,How long is the full video?,2026-05-07 22:00:00,Neutral
CM013954,C04840,I thought I was the only one dealing with this.,2026-06-23 18:00:00,Relatable
CM013955,C02973,You described my situation perfectly.,2026-02-14 01:00:00,Relatable
CM013956,C01424,This is painfully accurate but helpful.,2026-08-30 09:00:00,Neutral
CM013957,C03088,Finally someone put this feeling into words.,2026-03-23 04:00:00,Relatable
CM013958,C00232,What app did you use to make this?,2026-04-02 14:00:00,Neutral
CM013959,C04788,Not sure this applies to everyone.,2026-05-12 21:00:00,Neutral
CM013960,C04322,Not sure this applies to everyone.,2026-03-08 09:00:00,Neutral
CM013961,C00337,I have been struggling with the same thing for months.,2026-04-14 00:00:00,Relatable
CM013962,C01090,Nice explanation.,2026-04-27 07:00:00,Neutral
CM013963,C03555,This is exactly what I needed to hear today.,2026-01-11 23:00:00,Relatable
CM013964,C04333,"This is so relatable, thank you for saying it.",2026-03-01 11:00:00,Relatable
CM013965,C00141,Needed this reminder today.,2026-01-06 23:00:00,Relatable
CM013966,C01719,Thanks for sharing.,2026-01-15 11:00:00,Neutral
CM013967,C04720,"This is so relatable, thank you for saying it.",2026-08-25 04:00:00,Relatable
CM013968,C00648,Needed this reminder today.,2026-08-19 17:00:00,Relatable
CM013969,C00008,Finally someone put this feeling into words.,2026-04-30 16:00:00,Relatable
CM013970,C01774,Needed this reminder today.,2026-03-27 05:00:00,Relatable
CM013971,C02294,This made me feel understood.,2026-05-27 14:00:00,Relatable
CM013972,C01851,This made me feel understood.,2026-05-04 14:00:00,Relatable
CM013973,C03069,Interesting perspective.,2026-07-31 11:00:00,Neutral
CM013974,C03586,Not sure this applies to everyone.,2026-01-25 22:00:00,Neutral
CM013975,C02109,This is painfully accurate but helpful.,2026-08-22 16:00:00,Neutral
CM013976,C03645,I have been struggling with the same thing for months.,2026-06-28 01:00:00,Relatable
CM013977,C04210,The editing is clean.,2026-08-17 09:00:00,Neutral
CM013978,C01423,Where can I find more information?,2026-04-27 08:00:00,Neutral
CM013979,C01578,This advice did not help me.,2026-06-24 18:00:00,Neutral
CM013980,C00629,"This is so relatable, thank you for saying it.",2026-02-13 00:00:00,Relatable
CM013981,C03861,Where can I find more information?,2026-07-06 15:00:00,Neutral
CM013982,C00352,Needed this reminder today.,2026-03-05 23:00:00,Relatable
CM013983,C01986,I don't agree with this.,2026-01-03 04:00:00,Neutral
CM013984,C02227,I thought I was the only one dealing with this.,2026-05-30 02:00:00,Relatable
CM013985,C01580,Where can I find more information?,2026-03-08 01:00:00,Neutral
CM013986,C04963,You described my situation perfectly.,2026-07-28 16:00:00,Relatable
CM013987,C00215,You described my situation perfectly.,2026-02-20 02:00:00,Relatable
CM013988,C02232,Good point.,2026-01-27 04:00:00,Neutral
CM013989,C00418,Needed this reminder today.,2026-03-15 03:00:00,Relatable
CM013990,C00432,What app did you use to make this?,2026-02-15 14:00:00,Neutral
CM013991,C02087,"This is so relatable, thank you for saying it.",2026-08-04 21:00:00,Relatable
CM013992,C03004,I had not thought about it this way.,2026-07-28 21:00:00,Neutral
CM013993,C03493,Where can I find more information?,2026-05-27 05:00:00,Neutral
CM013994,C00470,This topic is worth discussing.,2026-06-27 05:00:00,Neutral
CM013995,C02877,Where can I find more information?,2026-02-24 03:00:00,Neutral
CM013996,C01398,Finally someone put this feeling into words.,2026-08-13 08:00:00,Relatable
CM013997,C00616,The editing is clean.,2026-07-05 13:00:00,Neutral
CM013998,C00351,Where can I find more information?,2026-02-08 02:00:00,Neutral
CM013999,C02982,Thanks for sharing.,2026-05-03 15:00:00,Neutral
CM014000,C03335,What app did you use to make this?,2026-06-08 17:00:00,Neutral
CM014001,C00055,How long is the full video?,2026-01-28 01:00:00,Neutral
CM014002,C02048,Finally someone put this feeling into words.,2026-02-26 03:00:00,Relatable
CM014003,C04423,I thought I was the only one dealing with this.,2026-01-17 00:00:00,Relatable
CM014004,C02756,How long is the full video?,2026-03-15 05:00:00,Neutral
CM014005,C02846,This is painfully accurate but helpful.,2026-01-27 11:00:00,Neutral
CM014006,C01481,This is painfully accurate but helpful.,2026-05-11 09:00:00,Neutral
CM014007,C03550,This is painfully accurate but helpful.,2026-02-03 15:00:00,Neutral
CM014008,C00357,Where can I find more information?,2026-04-03 14:00:00,Neutral
CM014009,C03547,The editing is clean.,2026-03-01 21:00:00,Neutral
CM014010,C00227,I found this confusing.,2026-05-18 10:00:00,Neutral
CM014011,C04970,I have been struggling with the same thing for months.,2026-04-10 01:00:00,Relatable
CM014012,C01567,I have been struggling with the same thing for months.,2026-04-03 21:00:00,Relatable
CM014013,C03926,Not sure this applies to everyone.,2026-04-25 20:00:00,Neutral
CM014014,C00695,Nice explanation.,2026-07-02 03:00:00,Neutral
CM014015,C02989,This feels too generalized.,2026-06-28 10:00:00,Relatable
CM014016,C02663,"This is so relatable, thank you for saying it.",2026-02-27 02:00:00,Relatable
CM014017,C03555,Where can I find more information?,2026-07-26 01:00:00,Neutral
CM014018,C03380,What app did you use to make this?,2026-01-18 12:00:00,Neutral
CM014019,C04560,Interesting perspective.,2026-05-17 08:00:00,Neutral
CM014020,C03352,This is painfully accurate but helpful.,2026-07-09 17:00:00,Neutral
CM014021,C02494,How long is the full video?,2026-07-05 10:00:00,Neutral
CM014022,C00951,I have been struggling with the same thing for months.,2026-08-05 12:00:00,Relatable
CM014023,C04752,I had not thought about it this way.,2026-03-29 21:00:00,Neutral
CM014024,C01871,Good point.,2026-07-19 04:00:00,Neutral
CM014025,C04818,This made me feel understood.,2026-08-07 12:00:00,Relatable
CM014026,C03495,Needed this reminder today.,2026-04-19 06:00:00,Relatable
CM014027,C03338,This made me feel understood.,2026-05-07 19:00:00,Relatable
CM014028,C04328,I found this confusing.,2026-04-18 11:00:00,Neutral
CM014029,C02120,Where can I find more information?,2026-03-23 15:00:00,Neutral
CM014030,C00131,You described my situation perfectly.,2026-03-16 17:00:00,Relatable
CM014031,C03362,Interesting perspective.,2026-02-20 02:00:00,Neutral
CM014032,C04229,Needed this reminder today.,2026-04-24 02:00:00,Relatable
CM014033,C01990,The editing is clean.,2026-08-21 06:00:00,Neutral
CM014034,C00599,"This is so relatable, thank you for saying it.",2026-01-09 09:00:00,Relatable
CM014035,C00753,Needed this reminder today.,2026-02-05 05:00:00,Relatable
CM014036,C01195,Thanks for sharing.,2026-06-12 04:00:00,Neutral
CM014037,C01725,This advice did not help me.,2026-07-01 00:00:00,Neutral
CM014038,C03788,I thought I was the only one dealing with this.,2026-06-20 05:00:00,Relatable
CM014039,C04015,Needed this reminder today.,2026-03-04 22:00:00,Relatable
CM014040,C01616,Thanks for sharing.,2026-07-17 22:00:00,Neutral
CM014041,C00141,Where can I find more information?,2026-01-01 09:00:00,Neutral
CM014042,C03781,I don't agree with this.,2026-06-06 08:00:00,Neutral
CM014043,C02857,Finally someone put this feeling into words.,2026-08-25 04:00:00,Relatable
CM014044,C02265,Needed this reminder today.,2026-02-13 00:00:00,Relatable
CM014045,C04791,The editing is clean.,2026-08-27 15:00:00,Neutral
CM014046,C03403,"This is so relatable, thank you for saying it.",2026-07-27 18:00:00,Relatable
CM014047,C02528,Needed this reminder today.,2026-03-11 11:00:00,Relatable
CM014048,C02113,Nice explanation.,2026-04-01 19:00:00,Neutral
CM014049,C02796,I thought I was the only one dealing with this.,2026-03-04 10:00:00,Relatable
CM014050,C02765,Not sure this applies to everyone.,2026-06-04 20:00:00,Neutral
CM014051,C01366,This is exactly what I needed to hear today.,2026-07-12 20:00:00,Relatable
CM014052,C03149,Thanks for sharing.,2026-02-21 16:00:00,Neutral
CM014053,C04961,I found this confusing.,2026-06-14 20:00:00,Neutral
CM014054,C04207,This is painfully accurate but helpful.,2026-04-10 04:00:00,Neutral
CM014055,C03019,This is painfully accurate but helpful.,2026-02-22 04:00:00,Neutral
CM014056,C03369,You described my situation perfectly.,2026-06-02 06:00:00,Relatable
CM014057,C01591,I had not thought about it this way.,2026-04-21 07:00:00,Neutral
CM014058,C04537,I have been struggling with the same thing for months.,2026-06-08 19:00:00,Relatable
CM014059,C02624,How long is the full video?,2026-06-06 09:00:00,Neutral
CM014060,C03214,The editing is clean.,2026-03-15 13:00:00,Neutral
CM014061,C02893,"This is so relatable, thank you for saying it.",2026-03-20 23:00:00,Relatable
CM014062,C03585,Nice explanation.,2026-05-25 12:00:00,Neutral
CM014063,C00327,You described my situation perfectly.,2026-01-28 08:00:00,Relatable
CM014064,C03447,Finally someone put this feeling into words.,2026-01-01 22:00:00,Relatable
CM014065,C04453,"This is so relatable, thank you for saying it.",2026-01-21 09:00:00,Relatable
CM014066,C00890,What app did you use to make this?,2026-05-24 16:00:00,Neutral
CM014067,C00283,I thought I was the only one dealing with this.,2026-06-24 23:00:00,Relatable
CM014068,C04701,This is exactly what I needed to hear today.,2026-08-08 15:00:00,Relatable
CM014069,C01009,The editing is clean.,2026-07-06 21:00:00,Neutral
CM014070,C02858,Needed this reminder today.,2026-05-09 14:00:00,Relatable
CM014071,C01443,Nice explanation.,2026-06-20 05:00:00,Neutral
CM014072,C02765,I have been struggling with the same thing for months.,2026-04-17 10:00:00,Relatable
CM014073,C03205,You described my situation perfectly.,2026-07-29 01:00:00,Relatable
CM014074,C02116,This advice did not help me.,2026-04-24 22:00:00,Neutral
CM014075,C03622,I have been struggling with the same thing for months.,2026-08-03 01:00:00,Relatable
CM014076,C02296,You described my situation perfectly.,2026-01-21 23:00:00,Relatable
CM014077,C02184,I had not thought about it this way.,2026-04-07 18:00:00,Neutral
CM014078,C00504,I have been struggling with the same thing for months.,2026-04-12 21:00:00,Relatable
CM014079,C02376,This topic is worth discussing.,2026-04-03 17:00:00,Neutral
CM014080,C03957,Good point.,2026-07-20 16:00:00,Neutral
CM014081,C01699,Thanks for sharing.,2026-04-06 22:00:00,Neutral
CM014082,C00847,Finally someone put this feeling into words.,2026-08-16 20:00:00,Relatable
CM014083,C00323,"This is so relatable, thank you for saying it.",2026-04-05 18:00:00,Relatable
CM014084,C04499,You described my situation perfectly.,2026-02-13 12:00:00,Relatable
CM014085,C04455,I have been struggling with the same thing for months.,2026-08-20 11:00:00,Relatable
CM014086,C01887,Good point.,2026-06-18 15:00:00,Neutral
CM014087,C03748,This is exactly what I needed to hear today.,2026-05-05 21:00:00,Relatable
CM014088,C02103,Interesting perspective.,2026-05-04 10:00:00,Neutral
CM014089,C04530,This made me feel understood.,2026-04-08 01:00:00,Relatable
CM014090,C03320,This is painfully accurate but helpful.,2026-08-16 17:00:00,Neutral
CM014091,C04064,Nice explanation.,2026-07-29 14:00:00,Neutral
CM014092,C01239,This made me feel understood.,2026-04-21 00:00:00,Relatable
CM014093,C03168,I thought I was the only one dealing with this.,2026-06-22 19:00:00,Relatable
CM014094,C03550,Where can I find more information?,2026-02-23 02:00:00,Neutral
CM014095,C04592,What app did you use to make this?,2026-04-08 15:00:00,Neutral
CM014096,C00276,This is painfully accurate but helpful.,2026-01-11 21:00:00,Neutral
CM014097,C01332,Good point.,2026-03-21 11:00:00,Neutral
CM014098,C01700,Thanks for sharing.,2026-07-01 20:00:00,Neutral
CM014099,C02599,This topic is worth discussing.,2026-03-29 06:00:00,Neutral
CM014100,C02761,Interesting perspective.,2026-06-24 03:00:00,Neutral
CM014101,C02618,Nice explanation.,2026-08-27 01:00:00,Neutral
CM014102,C02733,Nice explanation.,2026-08-13 05:00:00,Neutral
CM014103,C02873,This is exactly what I needed to hear today.,2026-03-26 22:00:00,Relatable
CM014104,C04180,I saved this because it explains how I feel.,2026-01-15 15:00:00,Relatable
CM014105,C02140,This made me feel understood.,2026-08-07 06:00:00,Relatable
CM014106,C02828,Interesting perspective.,2026-08-26 19:00:00,Neutral
CM014107,C02391,Finally someone put this feeling into words.,2026-08-15 13:00:00,Relatable
CM014108,C03950,This made me feel understood.,2026-02-14 15:00:00,Relatable
CM014109,C02667,This topic is worth discussing.,2026-01-18 18:00:00,Neutral
CM014110,C02608,Nice explanation.,2026-05-16 19:00:00,Neutral
CM014111,C01608,Where can I find more information?,2026-06-04 07:00:00,Neutral
CM014112,C03465,I thought I was the only one dealing with this.,2026-05-17 19:00:00,Relatable
CM014113,C03475,I don't agree with this.,2026-01-12 18:00:00,Neutral
CM014114,C02830,"This is so relatable, thank you for saying it.",2026-01-10 21:00:00,Relatable
CM014115,C00937,What app did you use to make this?,2026-04-01 23:00:00,Neutral
CM014116,C00253,Needed this reminder today.,2026-06-01 01:00:00,Relatable
CM014117,C01605,I thought I was the only one dealing with this.,2026-02-26 16:00:00,Relatable
CM014118,C02192,I had not thought about it this way.,2026-03-24 03:00:00,Neutral
CM014119,C02992,Finally someone put this feeling into words.,2026-05-25 10:00:00,Relatable
CM014120,C04708,This made me feel understood.,2026-07-22 04:00:00,Relatable
CM014121,C01050,Finally someone put this feeling into words.,2026-05-08 16:00:00,Relatable
CM014122,C02656,"This is so relatable, thank you for saying it.",2026-05-09 21:00:00,Relatable
CM014123,C00054,You described my situation perfectly.,2026-03-02 12:00:00,Relatable
CM014124,C02646,I found this confusing.,2026-01-18 23:00:00,Neutral
CM014125,C00532,You described my situation perfectly.,2026-06-17 19:00:00,Relatable
CM014126,C02983,What app did you use to make this?,2026-05-17 11:00:00,Neutral
CM014127,C03319,I thought I was the only one dealing with this.,2026-02-15 12:00:00,Relatable
CM014128,C01367,How long is the full video?,2026-08-21 09:00:00,Neutral
CM014129,C02328,I don't agree with this.,2026-04-22 17:00:00,Neutral
CM014130,C04307,Nice explanation.,2026-07-17 21:00:00,Neutral
CM014131,C01754,Nice explanation.,2026-03-12 10:00:00,Neutral
CM014132,C04087,The editing is clean.,2026-06-30 18:00:00,Neutral
CM014133,C00905,Not sure this applies to everyone.,2026-02-21 01:00:00,Neutral
CM014134,C02979,Finally someone put this feeling into words.,2026-08-07 14:00:00,Relatable
CM014135,C04126,What app did you use to make this?,2026-07-04 00:00:00,Neutral
CM014136,C01423,Nice explanation.,2026-06-20 04:00:00,Neutral
CM014137,C01096,How long is the full video?,2026-03-31 23:00:00,Neutral
CM014138,C01652,I have been struggling with the same thing for months.,2026-02-09 21:00:00,Relatable
CM014139,C03866,What app did you use to make this?,2026-06-04 16:00:00,Neutral
CM014140,C04010,Needed this reminder today.,2026-04-02 05:00:00,Relatable
CM014141,C03343,What app did you use to make this?,2026-06-10 03:00:00,Neutral
CM014142,C03912,Needed this reminder today.,2026-01-24 03:00:00,Relatable
CM014143,C04850,Interesting perspective.,2026-03-04 03:00:00,Neutral
CM014144,C03817,"This is so relatable, thank you for saying it.",2026-04-30 10:00:00,Relatable
CM014145,C04684,I had not thought about it this way.,2026-05-12 05:00:00,Neutral
CM014146,C03440,This topic is worth discussing.,2026-03-03 05:00:00,Neutral
CM014147,C02493,Not sure this applies to everyone.,2026-04-28 15:00:00,Neutral
CM014148,C04998,This is exactly what I needed to hear today.,2026-06-22 08:00:00,Relatable
